Source	ISIN	ISIN Name	Type	Qty	MktPrice	Total	Statement Date
CDSL	INE154A01025	ITC LIMITED - EQUITY SHARES OF RE.1/- AFTER SPLIT	S	14	306.8	4295.2	17-Apr-26
CDSL	INE758E01017	JIO FINANCIAL SERVICES LIMITED # EQUITY SHARES	S	37	243.95	9026.15	17-Apr-26
CDSL	INE138Y01010	KFIN TECHNOLOGIES LIMITED # EQUITY SHARES	S	2	976.05	1952.1	17-Apr-26
CDSL	INF174KA1210	KOTAK MAHINDRA AMC LTD#KOTAK MAHINDRA MF-KOTAK BALANCED ADVANTAGE FUND-DIRECT-GROWTH	MF	2042.511	22.444	45842.11688	17-Apr-26
CDSL	INE018A01030	LARSEN & TOUBRO LIMITED-EQUITY SHARES OF RS.2/- EACH	S	10	4094.95	40949.5	17-Apr-26
CDSL	INF767K01GW5	LIC MUTUAL FUND AMC LTD-LIC MF-LIC MF INFRASTRUCTURE FUND-DIRECT PLAN-GROWTH OPTION	MF	2460.536	58.828	144748.4118	17-Apr-26
CDSL	INF769K01IQ9	MIRAE ASSET IM (I) P LTD#MIRAE ASS MF-MIRA GLOBAL ELECTRIC & AUTONOMOUS VEHICLES EQ PASSIVE FOF-D-GR	ETF	1880.482	16.891	31763.22146	17-Apr-26
CDSL	INF769K01IS5	MIRAE ASSET IM (I) P LTD#MIRAE ASSET MF-MIRAE GLOBAL X ARTIFICIAL INTELLIG & TECH ETF FOF-DIR-GROWTH	ETF	1188.582	29.344	34877.75021	17-Apr-26
CDSL	INF769K01BJ9	MIRAE ASSET IM (I) PVT LTD#MIRAE ASSET MF-MIRAE ASSET LARGE & MIDCAP FUND-DIRECT PL-IDCW PAY	MF	380.134	79.768	30322.52891	17-Apr-26
CDSL	INF769K01HF4	MIRAE ASSET IM (I) PVT LTD#MIRAE ASSET MF-MIRAE ASSET NYSE FANG+EXCHANGE TRADED FUND	ETF	553	175.5	97051.5	17-Apr-26
CDSL	INF247L01445	MOTILAL OSWAL AMC LTD#MOTILAL OSWAL MF-MOTILAL OSWAL MIDCAP 30 FUND-DIRECT PLAN-GROWTH	MF	567.428	106.381	60363.55807	17-Apr-26
CDSL	INE745G01043	MULTI COMMODITY EXCHANGE OF INDIA LIMITED#NEW EQUITY SHARES WITH FACE VALUE RS.2/-AFTER SUB-DIVISION	S	25	2855.45	71386.25	17-Apr-26
CDSL	INF457M01133	NIPPON LIFE INDIA AM LTD#NIPPON INDIA MF-NIPPON INDIA CPSE ETF RGESS QUALIFIED-GRW OPT	ETF	892	106.84	95301.28	17-Apr-26
CDSL	INF204KB14I2	NIPPON LIFE INDIA AM LTD#NIPPON INDIA MF-NIPPON INDIA ETF NIFTY 50 BEES	ETF	76	275.82	20962.32	17-Apr-26
CDSL	INF204K01K15	NIPPON LIFE INDIA AM LTD#NIPPON INDIA MF-NIPPON INDIA SMALL CAP FUND DIRECT PL DV PL-GROWTH OPT	MF	413.53	186.335	77055.11255	17-Apr-26
CDSL	INE265B01019	NITTA GELATIN INDIA LIMITED - EQUITY SHARES	S	4	857.7	3430.8	17-Apr-26
CDSL	INE260D01016	OLECTRA GREENTECH LIMITED # EQUITY SHARES	S	8	1226.25	9810	17-Apr-26
CDSL	INE752E01010	POWER GRID CORPORATION OF INDIA LIMITED - EQUITY SHARES	S	15	318.05	4770.75	17-Apr-26
CDSL	INF966L01887	QUANT MONEY MANAGERS LTD#QUANT MF-QUANT MIDCAP FUND-DIRECT-GROWTH	MF	278.921	233.318	65077.28988	17-Apr-26
CDSL	INF966L01689	QUANT MONEY MANAGERS LTD#QUANT MF-QUANT SMALL CAP FUND-DIRECT-GROWTH	MF	58.406	269.249	15725.75709	17-Apr-26
CDSL	INE020B01018	REC LIMITED # EQUITY SHARES	S	62	373.35	23147.7	17-Apr-26
CDSL	INE0N2P01017	RISHABH INSTRUMENTS LIMITED # EQUITY SHARES	S	10	463.4	4634	17-Apr-26
CDSL	INE916U01025	SHEELA FOAM LIMITED # NEW EQ SH WITH FV RS.5/- AFTER SUB DIVISION	S	8	548.5	4388	17-Apr-26
CDSL	INE232A01011	SHREE DIGVIJAY CEMENT COMPANY LIMITED - EQUITY SHARES	S	116	73.87	8568.92	17-Apr-26
CDSL	INF277K015B9	TATA AM PVT LTD#TATA MF-TATA RESOURCES & ENERGY FUND - DIR PL - GROWTH	MF	825.43	56.926	46988.42818	17-Apr-26
CDSL	INE467B01029	TATA CONSULTANCY SERVICES LIMITED-EQUITY SHARES 0F RE.1/- AFTER SUB DIVISION	S	19	2581.65	49051.35	17-Apr-26
CDSL	INE081A01020	TATA STEEL LIMITED #NEW EQUITY SHARES WITH FACE VALUE RE. 1/- AFTER SUBDIVISION	S	329	212.05	69764.45	17-Apr-26
CDSL	INE280A01028	TITAN COMPANY LIMITED#NEW EQUITY SHARES OF RE-1/-AFTER SUB-DIVISION	S	3	4526.3	13578.9	17-Apr-26
CDSL	INE849A01020	TRENT LIMITED # NEW EQ SH WITH FV RS.1/- AFTER SUB DIVISION	S	9	4105.95	36953.55	17-Apr-26
CDSL	INE0AE001013	VISHNU PRAKASH R PUNGLIA LIMITED # EQUITY SHARES	S	12	43.91	526.92	17-Apr-26
CDSL	INE883F01010	AADHAR HOUSING FINANCE LIMITED # EQUITY SHARES	S	15	515.6	7734	19-Jun-26
CDSL	INE415A01038	AGI GREENPAC LIMITED - NEW EQUITY SHARES OF RS.2/- AFTER SPLIT	S	2	732.25	1464.5	19-Jun-26
CDSL	INE03Q201024	ALIVUS LIFE SCIENCES LIMITED#NEW EQUITY SHARES WITH FACE VALUE RS. 2/- AFTER SUB DIVISION	S	5	1068.9	5344.5	19-Jun-26
CDSL	INE079A01024	AMBUJA CEMENTS LIMITED-NEW EQUITY SHARES OF RS.2/- AFTER SPLIT	S	40	424.05	16962	19-Jun-26
CDSL	INE930P01018	ANUPAM RASAYAN INDIA LIMITED # EQUITY SHARES	S	2	1279.5	2559	19-Jun-26
CDSL	INE021A01026	ASIAN PAINTS  LIMITED # NEW EQUITY SHARES OF RE.1/- AFTER SUB DIVISION	S	28	2733.75	76545	19-Jun-26
CDSL	INF194KB1AL4	BANDHAN AMC LTD#BANDHAN MF-BANDHAN SMALL CAP FUND-DIRECT-GROWTH	MF	2051.675	54.399	111609.0683	19-Jun-26
CDSL	INE029A01011	BHARAT PETROLEUM CORPORATION LTD EQUITY SHARES	S	47	306.4	14400.8	19-Jun-26
CDSL	INE397D01024	BHARTI AIRTEL LIMITED - EQUITY SHARES OF RE 5/- AFTER SUB-DIVISION	S	4	1908.6	7634.4	19-Jun-26
CDSL	INF760K01EZ8	CANARA ROBECO AMC LTD#CANARA ROBECO MF-CANARA ROBECO EQUITY HYBRID FUND-DIRECT-GROWTH	MF	143.284	416.2	59634.8008	19-Jun-26
CDSL	INF760K01EI4	CANARA ROBECO AMC LTD-CANARA ROBECO MF-CANARA ROBECO LARGE AND MID CAP FUND DIRECT PLAN GROWTH	MF	310.83	289.04	89842.3032	19-Jun-26
CDSL	INE736A01011	CENTRAL DEPOSITORY SERVICES (INDIA) LIMITED -EQUITY SHARES	S	25	1370.3	34257.5	19-Jun-26
CDSL	INE522F01014	COAL INDIA LIMITED - EQUITY SHARES	S	70	451.45	31601.5	19-Jun-26
CDSL	INE016A01026	DABUR INDIA LIMITED - EQUITY SHARES (FV RE.1/-)	S	76	423.65	32197.4	19-Jun-26
CDSL	INE600Y01019	DYNAMIC CABLES LIMITED # EQUITY SHARES	S	4	366.7	1466.8	19-Jun-26
CDSL	INF179K01WA6	HDFC AMC LTD#HDFC MF-HDFC BALANCED ADVANTAGE FUND-DIRECT-GROWTH	MF	18.184	565.825	10288.9618	19-Jun-26
CDSL	INE066F01020	HINDUSTAN AERONAUTICS LIMITED#NEW EQUITY SHARES WITH FACE VALUE RS.5/- AFTER SUB-DIVISION	S	7	4408.05	30856.35	19-Jun-26
CDSL	INE0GSL01024	HP ADHESIVES LIMITED#NEW EQUITY SHARES WITH FACE VALUE RS.2/- AFTER SUB-DIVISION	S	228	36.51	8324.28	19-Jun-26
CDSL	INF109K01Y80	ICICI PRU AMC LTD#ICICI PRU MF-ICICI PRU NIFTY NEXT 50 INDEX FUND-DIRECT PLAN-GROWTH	MF	74.402	67.445	5018.04289	19-Jun-26
CDSL	INF109KC1NT3	ICICI PRUD ASSET MGMT CO LTD#ICICI PRU MF-ICICI PRUENTIAL GOLD EXCHANGE TRADED FUND	MF	1807	124.01	224086.07	19-Jun-26
CDSL	INF109K014O9	ICICI PRUDENTIAL AMC LTD#ICICI PRU MF-ICICI PRU MULTICAP FUND-DIRECT PLAN-GROWTH	MF	5.807	961.22	5581.80454	19-Jun-26
CDSL	INE242A01010	INDIAN OIL CORPORATION LIMITED EQUITY SHARES	S	1170	143.45	167836.5	19-Jun-26
CDSL	INE335Y01020	INDIAN RAILWAY CATERING AND TOURISM CORPORATION LTD#NEW EQUITY SHARES WITH FV RS.2/-AFT SUB DIVISION	S	26	519.55	13508.3	19-Jun-26
CDSL	INE053F01010	INDIAN RAILWAY FINANCE CORPORATION LIMITED # EQUITY SHARES	S	104	99.46	10343.84	19-Jun-26
CDSL	INE009A01021	INFOSYS LIMITED - EQUITY SHARES OF RS 5/- EACH	S	38	1051.85	39970.3	19-Jun-26
CDSL	INE984B01023	INTEGRA ENGINEERING INDIA LIMITED #  NEW EQUITY SHARES OF RE.1/- AFTER REDUCTION OF CAPITAL	S	86	220.65	18975.9	19-Jun-26
CDSL	INE379A01028	ITC HOTELS LIMITED # EQUITY SHARES	S	1	170.6	170.6	19-Jun-26
CDSL	INE154A01025	ITC LIMITED - EQUITY SHARES OF RE.1/- AFTER SPLIT	S	14	293.4	4107.6	19-Jun-26
CDSL	INE758E01017	JIO FINANCIAL SERVICES LIMITED # EQUITY SHARES	S	37	244.6	9050.2	19-Jun-26
CDSL	INE138Y01010	KFIN TECHNOLOGIES LIMITED # EQUITY SHARES	S	2	916.45	1832.9	19-Jun-26
CDSL	INF174KA1210	KOTAK MAHINDRA AMC LTD#KOTAK MAHINDRA MF-KOTAK BALANCED ADVANTAGE FUND-DIRECT-GROWTH	MF	2042.511	22.892	46757.16181	19-Jun-26
CDSL	INE018A01030	LARSEN & TOUBRO LIMITED-EQUITY SHARES OF RS.2/- EACH	S	10	4209.6	42096	19-Jun-26
CDSL	INF767K01GW5	LIC MUTUAL FUND AMC LTD-LIC MF-LIC MF INFRASTRUCTURE FUND-DIRECT PLAN-GROWTH OPTION	MF	2460.536	63.374	155934.0085	19-Jun-26
CDSL	INF769K01IQ9	MIRAE ASSET IM (I) P LTD#MIRAE ASS MF-MIRA GLOBAL ELECTRIC & AUTONOMOUS VEHICLES EQ PASSIVE FOF-D-GR	ETF	1880.482	18.624	35022.09677	19-Jun-26
CDSL	INF769K01IS5	MIRAE ASSET IM (I) P LTD#MIRAE ASSET MF-MIRAE GLOBAL X ARTIFICIAL INTELLIG & TECH ETF FOF-DIR-GROWTH	ETF	1188.582	36.981	43954.95094	19-Jun-26
CDSL	INF769K01BJ9	MIRAE ASSET IM (I) PVT LTD#MIRAE ASSET MF-MIRAE ASSET LARGE & MIDCAP FUND-DIRECT PL-IDCW PAY	MF	380.134	82.018	31177.83041	19-Jun-26
CDSL	INF769K01HF4	MIRAE ASSET IM (I) PVT LTD#MIRAE ASSET MF-MIRAE ASSET NYSE FANG+EXCHANGE TRADED FUND	ETF	553	190.1	105125.3	19-Jun-26
CDSL	INF247L01445	MOTILAL OSWAL AMC LTD#MOTILAL OSWAL MF-MOTILAL OSWAL MIDCAP 30 FUND-DIRECT PLAN-GROWTH	MF	567.428	108.84	61758.86352	19-Jun-26
CDSL	INE745G01043	MULTI COMMODITY EXCHANGE OF INDIA LIMITED#NEW EQUITY SHARES WITH FACE VALUE RS.2/-AFTER SUB-DIVISION	S	25	2803.5	70087.5	19-Jun-26
CDSL	INF457M01133	NIPPON LIFE INDIA AM LTD#NIPPON INDIA MF-NIPPON INDIA CPSE ETF RGESS QUALIFIED-GRW OPT	ETF	892	99.64	88878.88	19-Jun-26
CDSL	INF204KB14I2	NIPPON LIFE INDIA AM LTD#NIPPON INDIA MF-NIPPON INDIA ETF NIFTY 50 BEES	ETF	76	272.99	20747.24	19-Jun-26
CDSL	INF204K01K15	NIPPON LIFE INDIA AM LTD#NIPPON INDIA MF-NIPPON INDIA SMALL CAP FUND DIRECT PL DV PL-GROWTH OPT	MF	413.53	202.193	83612.87129	19-Jun-26
CDSL	INE265B01019	NITTA GELATIN INDIA LIMITED - EQUITY SHARES	S	4	1576.5	6306	19-Jun-26
CDSL	INE260D01016	OLECTRA GREENTECH LIMITED # EQUITY SHARES	S	8	1517.6	12140.8	19-Jun-26
CDSL	INE752E01010	POWER GRID CORPORATION OF INDIA LIMITED - EQUITY SHARES	S	15	292.4	4386	19-Jun-26
CDSL	INF966L01887	QUANT MONEY MANAGERS LTD#QUANT MF-QUANT MIDCAP FUND-DIRECT-GROWTH	MF	278.921	249.155	69494.56176	19-Jun-26
CDSL	INF966L01689	QUANT MONEY MANAGERS LTD#QUANT MF-QUANT SMALL CAP FUND-DIRECT-GROWTH	MF	58.406	303.275	17713.07965	19-Jun-26
CDSL	INE020B01018	REC LIMITED # EQUITY SHARES	S	62	355.25	22025.5	19-Jun-26
CDSL	INE0N2P01017	RISHABH INSTRUMENTS LIMITED # EQUITY SHARES	S	10	578.9	5789	19-Jun-26
CDSL	INE916U01025	SHEELA FOAM LIMITED # NEW EQ SH WITH FV RS.5/- AFTER SUB DIVISION	S	8	697.05	5576.4	19-Jun-26
CDSL	INE232A01011	SHREE DIGVIJAY CEMENT COMPANY LIMITED - EQUITY SHARES	S	116	76.32	8853.12	19-Jun-26
CDSL	INF277K015B9	TATA AM PVT LTD#TATA MF-TATA RESOURCES & ENERGY FUND - DIR PL - GROWTH	MF	825.43	58.39	48196.8577	19-Jun-26
CDSL	INE467B01029	TATA CONSULTANCY SERVICES LIMITED-EQUITY SHARES 0F RE.1/- AFTER SUB DIVISION	S	19	2126.4	40401.6	19-Jun-26
CDSL	INE081A01020	TATA STEEL LIMITED #NEW EQUITY SHARES WITH FACE VALUE RE. 1/- AFTER SUBDIVISION	S	329	198.9	65438.1	19-Jun-26
